date,car_count,filled_count,un1170_count,un1987_count,total_gallons,un1170_gallons,un1987_gallons,total_barrels,un1170_barrels,un1987_barrels,car_count_7d_avg,car_count_14d_avg,car_count_30d_avg,un1170_count_7d_avg,un1170_count_14d_avg,un1170_count_30d_avg,un1987_count_7d_avg,un1987_count_14d_avg,un1987_count_30d_avg,total_gallons_7d_avg,total_gallons_14d_avg,total_gallons_30d_avg,un1170_gallons_7d_avg,un1170_gallons_14d_avg,un1170_gallons_30d_avg,un1987_gallons_7d_avg,un1987_gallons_14d_avg,un1987_gallons_30d_avg,total_barrels_7d_avg,total_barrels_14d_avg,total_barrels_30d_avg,un1170_barrels_7d_avg,un1170_barrels_14d_avg,un1170_barrels_30d_avg,un1987_barrels_7d_avg,un1987_barrels_14d_avg,un1987_barrels_30d_avg
2025-11-19,436,50,61,379,13286763.0,1754928.0,11531835.0,316351.5,41784.0,274567.5,524.43,527.14,541.57,31.0,22.71,22.37,498.57,509.64,524.23,16050984.57,16163129.57,16595468.83,895912.29,658507.14,658328.53,15155072.29,15504622.43,15937140.3,382166.3,384836.42,395130.21,21331.24,15678.74,15674.49,360835.05,369157.68,379455.72
2025-11-20,243,9,18,230,7478931.0,493972.0,6984959.0,178069.79,11761.24,166308.55,450.86,515.79,531.03,31.0,23.21,22.57,425.0,497.86,513.53,13802523.43,15816239.57,16277319.13,888453.0,670301.93,663120.27,12914070.43,15145937.64,15614198.87,328631.51,376577.13,387555.22,21153.64,15959.57,15788.58,307477.87,360617.56,371766.64
2025-11-21,385,6,17,372,11760428.0,465610.0,11294818.0,280010.19,11085.95,268924.24,452.57,515.36,529.1,31.86,23.64,22.2,425.71,496.93,511.97,13846178.29,15795186.21,16215460.13,909123.14,679812.64,650383.1,12937055.14,15115373.57,15565077.03,329670.91,376075.86,386082.38,21645.79,16186.01,15485.31,308025.12,359889.85,370597.07
2025-11-22,629,13,20,615,19342837.0,614035.0,18728802.0,460543.74,14619.88,445923.86,496.14,533.0,537.67,33.0,24.36,21.9,468.29,513.93,520.9,15183747.29,16335620.64,16480381.47,946220.86,701855.14,642038.93,14237526.43,15633765.5,15838342.53,361517.79,388943.35,392390.04,22529.07,16710.84,15286.64,338988.73,372232.51,377103.39
2025-11-23,729,29,33,701,22284372.0,1004037.0,21280335.0,530580.29,23905.64,506674.64,524.14,537.5,546.33,32.57,25.07,22.63,496.57,517.64,528.87,16027632.71,16467213.93,16744267.93,933005.57,724713.0,664221.83,15094627.14,15742500.93,16080046.1,381610.3,392076.52,398673.05,22214.42,17255.07,15814.81,359395.89,374821.45,382858.24
2025-11-24,825,25,32,798,25261954.0,968955.0,24292999.0,601475.1,23070.36,578404.74,557.43,538.43,565.13,29.29,26.21,23.5,533.14,517.36,546.83,17063483.0,16495051.0,17317299.8,851700.14,762367.36,690393.33,16211782.86,15732683.64,16626906.47,406273.41,392739.31,412316.66,20278.57,18151.6,16437.94,385994.83,374587.71,395878.73
2025-11-25,493,9,20,479,15116817.0,567119.0,14549698.0,359924.21,13502.83,346421.38,534.29,527.43,559.43,28.71,26.79,23.47,510.57,505.79,541.2,16361728.86,16157485.93,17145639.97,838379.43,780083.71,689862.1,15523349.43,15377402.21,16455777.87,389564.97,384702.05,408229.52,19961.41,18573.42,16425.29,369603.56,366128.62,391804.23
2025-11-26,870,13,25,850,26525814.0,685582.0,25840232.0,631567.0,16323.38,615243.62,596.29,560.36,578.07,23.57,27.29,23.57,577.86,538.21,559.77,18253021.86,17152003.21,17713202.8,685615.71,790764.0,691527.23,17567406.14,16361239.21,17021675.57,434595.76,408381.03,421742.92,16324.18,18827.71,16464.93,418271.58,389553.32,405277.99
2025-11-27,348,10,23,330,10652866.0,599171.0,10053695.0,253639.67,14265.98,239373.69,611.29,531.07,577.17,24.29,27.64,23.73,592.14,508.57,558.7,18706441.14,16254482.29,17684272.47,700644.14,794548.57,693224.9,18005797.0,15459933.71,16991047.57,445391.46,387011.48,421054.11,16682.0,18917.82,16505.35,428709.45,368093.66,404548.75
2025-11-28,277,2,6,276,8574147.0,181680.0,8392467.0,204146.36,4325.71,199820.64,595.86,524.21,568.23,22.71,27.29,22.93,578.43,502.07,550.53,18251258.14,16048718.21,17411647.6,660082.71,784602.93,669848.07,17591175.43,15264115.29,16741799.53,434553.77,382112.34,414563.04,15716.25,18681.02,15948.76,418837.51,363431.32,398614.27
2025-11-29,752,17,94,663,22937649.0,2805032.0,20132617.0,546134.5,66786.48,479348.02,613.43,554.79,580.4,33.29,33.14,25.77,585.29,526.79,559.87,18764802.71,16974275.0,17779298.57,973082.29,959651.57,754261.13,17791720.43,16014623.43,17025037.43,446781.02,404149.41,423316.63,23168.63,22848.85,17958.6,423612.39,381300.56,405358.03
2025-11-30,595,13,22,578,18195418.0,607633.0,17587785.0,433224.24,14467.45,418756.79,594.29,559.21,571.97,31.71,32.14,25.67,567.71,532.14,551.5,18180666.43,17104149.57,17521330.4,916453.14,924729.36,749305.53,17264213.29,16179420.21,16772024.87,432873.01,407241.66,417174.53,21820.31,22017.36,17840.61,411052.7,385224.29,399333.93
2025-12-01,620,6,10,616,19052616.0,301500.0,18751116.0,453633.71,7178.57,446455.14,565.0,561.21,573.0,28.57,28.93,25.63,541.71,537.43,552.6,17293618.14,17178550.57,17554504.3,821102.43,836401.29,748286.97,16472515.71,16342149.29,16806217.33,411752.81,409013.11,417964.39,19550.06,19914.32,17816.36,392202.75,389098.79,400148.03
2025-12-02,409,7,8,405,12500496.0,195463.0,12305033.0,297630.86,4653.88,292976.98,553.0,543.64,563.07,26.86,27.79,25.1,531.14,520.86,543.17,16919858.0,16640793.43,17250098.4,768008.71,803194.07,731040.57,16151849.29,15837599.36,16519057.83,402853.76,396209.37,410716.63,18285.92,19123.67,17405.73,384567.84,377085.7,393310.9
2025-12-03,626,20,29,603,19161040.0,868059.0,18292981.0,456215.24,20668.07,435547.17,518.14,557.21,546.6,27.43,25.5,25.73,495.86,536.86,526.07,15867747.43,17060384.64,16746518.67,794076.86,739846.29,749937.87,15073670.57,16320538.36,15996580.8,377803.51,406199.64,398726.64,18906.59,17615.39,17855.66,358896.92,388584.25,380870.97
2025-12-04,305,8,110,200,9376576.0,3290171.0,6086405.0,223251.81,78337.4,144914.4,512.0,561.64,531.73,39.86,32.07,28.03,477.29,534.71,508.87,15685420.29,17195930.71,16293768.03,1178505.43,939574.79,818871.2,14506914.86,16256355.93,15474896.83,373462.39,409426.92,387946.86,28059.65,22370.83,19496.93,345402.73,387056.09,368449.92
2025-12-05,551,47,123,433,16890553.0,3690886.0,13199667.0,402156.02,87878.24,314277.79,551.14,573.5,534.57,56.57,39.64,30.27,499.71,539.07,509.47,16873478.29,17562368.21,16379877.6,1679820.57,1169951.64,885266.83,15193657.71,16392416.57,15494610.77,401749.48,418151.62,389997.09,39995.73,27855.99,21077.78,361753.76,390295.63,368919.3
2025-12-06,480,7,13,472,14708015.0,368745.0,14339270.0,350190.83,8779.64,341411.19,512.29,562.86,537.17,45.0,39.14,30.33,472.43,528.86,512.03,15697816.29,17231309.5,16458965.07,1331779.57,1152430.93,886596.83,14366036.71,16078878.57,15572368.23,373757.53,410269.27,391880.12,31709.04,27438.83,21109.45,342048.49,382830.44,370770.67
2025-12-07,873,8,16,861,26670657.0,417171.0,26253486.0,635015.64,9932.64,625083.0,552.0,573.14,553.23,44.14,37.93,30.5,512.86,540.29,527.9,16908564.71,17544615.57,16946147.8,1304570.71,1110511.93,889420.53,15603994.0,16434103.64,16056727.27,402584.87,417728.94,403479.71,31061.21,26440.76,21176.68,371523.67,391288.18,382303.03
2025-12-08,934,74,76,864,28390374.0,2149087.0,26241287.0,675961.29,51168.74,624792.55,596.86,580.93,571.63,53.57,41.07,32.7,548.29,545.0,544.13,18242530.14,17768074.14,17499935.1,1568511.71,1194807.07,950875.43,16674018.43,16573267.07,16549059.67,434345.96,423049.38,416665.12,37345.52,28447.79,22639.89,397000.44,394601.6,394025.23
2025-12-09,184,1,19,169,5716624.0,579770.0,5136854.0,136110.1,13804.05,122306.05,564.71,558.86,555.57,55.14,41.0,32.57,514.57,522.86,528.13,17273405.57,17096631.79,17009087.03,1623412.71,1195710.71,947400.2,15649992.86,15900921.07,16061686.83,411271.56,407062.66,404978.26,38652.68,28469.3,22557.15,372618.88,378593.36,382421.12
2025-12-10,867,18,21,850,26404791.0,623178.0,25781613.0,628685.5,14837.57,613847.93,599.14,558.64,557.4,54.0,40.71,32.73,549.86,522.86,529.73,18308227.14,17087987.29,17060172.23,1588429.71,1191253.29,953446.33,16719797.43,15896734.0,16106725.9,435910.17,406856.84,406194.58,37819.75,28363.17,22701.1,398090.42,378493.67,383493.47
2025-12-11,584,17,25,565,17867628.0,655921.0,17211707.0,425419.71,15617.17,409802.55,639.0,575.5,555.3,41.86,40.86,33.17,602.0,539.64,527.2,19521234.57,17603327.43,16994335.57,1212108.29,1195306.86,964674.03,18309126.29,16408020.57,16029661.53,464791.3,419126.84,404627.04,28859.72,28459.69,22968.43,435931.58,390667.16,381658.61
2025-12-12,216,2,8,212,6672355.0,241996.0,6430359.0,158865.6,5761.81,153103.79,591.14,571.14,548.87,25.43,41.0,32.83,570.43,535.07,521.07,18061492.0,17467485.14,16796661.67,719409.71,1199615.14,954871.97,17342082.29,16267870.0,15841789.7,430035.52,415892.5,399920.52,17128.8,28562.26,22735.05,412906.72,387330.24,377185.47
2025-12-13,755,7,16,745,23083025.0,480623.0,22602402.0,549595.83,11443.4,538152.43,630.43,571.36,548.77,25.86,35.43,32.77,609.43,540.93,521.07,19257922.0,17477869.14,16792157.2,735392.29,1033585.93,952686.5,18522529.71,16444283.21,15839470.7,458521.95,416139.74,399813.27,17509.34,24609.19,22683.01,441012.61,391530.55,377130.26
2025-12-14,207,14,18,193,6425404.0,548958.0,5876446.0,152985.81,13070.43,139915.38,535.29,543.64,543.23,26.14,35.14,33.0,514.0,513.43,515.27,16365743.0,16637153.86,16624509.2,754219.0,1029394.86,960287.8,15611524.0,15607759.0,15664221.4,389660.55,396122.71,395821.65,17957.6,24509.4,22863.99,371702.95,371613.31,372957.65
2025-12-15,541,5,13,533,16572002.0,381530.0,16190472.0,394571.48,9084.05,385487.43,479.14,538.0,550.47,17.14,35.36,33.03,466.71,507.5,522.47,14677404.14,16459967.14,16844247.47,501710.86,1035111.29,961193.77,14175693.29,15424855.86,15883053.7,349462.0,391903.98,401053.51,11945.5,24645.51,22885.57,337516.51,367258.47,378167.95
2025-12-16,515,0,17,504,15842576.0,514760.0,15327816.0,377204.19,12256.19,364948.0,526.43,545.57,549.87,16.86,36.0,32.4,514.57,514.57,522.5,16123968.71,16698687.14,16826427.53,492423.71,1057918.21,941800.97,15631545.0,15640768.93,15884626.57,383904.02,397587.79,400629.23,11724.37,25188.53,22423.83,372179.64,372399.26,378205.4
2025-12-17,550,16,24,531,16849730.0,696660.0,16153070.0,401184.05,16587.14,384596.9,481.14,540.14,548.47,17.29,35.64,31.37,469.0,509.43,522.13,14758960.0,16533593.57,16787718.47,502921.14,1045675.43,913753.2,14256038.86,15487918.14,15873965.27,351403.81,393656.99,399707.58,11974.31,24897.03,21756.03,339429.5,368759.96,377951.55
2025-12-18,739,37,50,694,22509274.0,1450730.0,21058544.0,535935.1,34541.19,501393.9,503.29,571.14,551.27,20.86,31.36,32.23,487.43,544.71,524.03,15422052.29,17471643.43,16870391.07,616465.29,914286.79,940098.73,14805587.0,16557356.64,15930292.33,367191.72,415991.51,401675.98,14677.74,21768.73,22383.3,352513.98,394222.78,379292.68
2025-12-19,370,18,19,356,11393388.0,577905.0,10815483.0,271271.14,13759.64,257511.5,525.29,558.21,549.07,22.43,23.93,30.83,508.0,539.21,523.27,16096485.57,17078988.79,16807278.57,664452.29,691931.0,900864.63,15432033.29,16387057.79,15906413.93,383249.66,406642.59,400173.3,15820.29,16474.55,21449.16,367429.36,390168.04,378724.14
2025-12-20,487,19,31,461,14755249.0,826586.0,13928663.0,351315.45,19680.62,331634.83,487.0,558.71,557.2,24.57,25.21,31.27,467.43,538.43,530.97,14906803.29,17082362.64,17049822.5,713875.57,724633.93,911951.77,14192927.71,16357728.71,16137870.73,354923.89,406722.92,405948.16,16997.04,17253.19,21713.14,337926.85,389469.73,384235.02
2025-12-21,706,8,16,696,21690763.0,485077.0,21205686.0,516446.74,11549.45,504897.29,558.29,546.79,567.9,24.29,25.21,31.23,539.29,526.64,541.77,17087568.86,16726655.93,17380833.67,704749.71,729484.36,912600.67,16382819.14,15997171.57,16468233.0,406846.88,398253.71,413829.37,16779.75,17368.67,21728.59,390067.12,380885.04,392100.79
2025-12-22,780,6,17,769,23837817.0,516994.0,23320823.0,567567.07,12309.38,555257.69,592.43,535.79,572.93,24.86,21.0,31.13,573.0,519.86,546.9,18125542.43,16401473.29,17530666.33,724101.71,612906.29,909365.97,17401440.71,15788567.0,16621300.37,431560.53,390511.27,417396.82,17240.52,14593.01,21651.57,414320.02,375918.26,395745.25
2025-12-23,727,22,32,701,22258647.0,964127.0,21294520.0,529967.79,22955.4,507012.38,622.71,574.57,572.87,27.0,21.93,31.1,601.14,557.86,546.9,19042124.0,17583046.36,17529808.83,788297.0,640360.36,908035.63,18253827.0,16942686.0,16621773.2,453383.91,418643.96,417376.4,18768.97,15246.67,21619.9,434614.93,403397.29,395756.5
2025-12-24,437,5,7,435,13427953.0,180690.0,13247263.0,319713.17,4302.14,315411.02,606.57,543.86,559.93,24.57,20.93,30.27,587.43,528.21,534.8,18553298.71,16656129.36,17135342.13,714587.0,608754.07,881760.13,17838711.71,16047375.29,16253582.0,441745.21,396574.51,407984.34,17013.97,14494.14,20994.29,424731.23,382080.36,386990.05
2025-12-25,223,0,0,225,6841808.0,0.0,6841808.0,162900.19,0.0,162900.19,532.86,518.07,550.93,17.43,19.14,29.6,520.43,503.93,526.33,16315089.29,15868570.79,16859508.5,507339.86,561902.57,862856.17,15807749.43,15306668.21,15996652.33,388454.51,377823.12,401416.87,12079.52,13378.63,20544.19,376374.99,364444.48,380872.67
2025-12-26,410,16,18,397,12573426.0,536369.0,12037057.0,299367.29,12770.69,286596.6,538.57,531.93,535.6,17.29,19.86,29.37,526.29,517.14,511.23,16483666.14,16290075.86,16394428.9,501406.14,582929.21,857882.4,15982260.0,15707146.64,15536546.5,392468.24,387858.95,390343.55,11938.24,13879.27,20425.77,380530.0,373979.68,369917.77
2025-12-27,495,12,20,480,15219108.0,604822.0,14614286.0,362359.71,14400.52,347959.19,539.71,513.36,540.5,15.71,20.14,29.27,529.0,498.21,516.23,16549931.71,15728367.5,16546636.97,469725.57,591800.57,858070.77,16080206.14,15136566.93,15688566.2,394045.99,374484.94,393967.55,11183.94,14090.49,20430.26,382862.05,360394.45,373537.29
2025-12-28,1002,26,36,971,30538626.0,1092046.0,29446580.0,727110.14,26001.1,701109.05,582.0,570.14,564.67,18.57,21.43,30.27,568.29,553.79,539.4,17813912.14,17450740.5,17278786.27,556435.43,630592.57,888416.3,17257476.71,16820147.93,16390369.97,424140.77,415493.82,411399.67,13248.46,15014.11,21152.77,410892.3,400479.71,390246.9
2025-12-29,515,1,10,511,15830036.0,301780.0,15528256.0,376905.62,7185.24,369720.38,544.14,568.29,556.77,17.57,21.21,27.47,531.43,552.21,534.33,16669943.43,17397742.93,17041865.83,525690.57,624896.14,804974.57,16144252.86,16772846.79,16236891.27,396903.42,414231.98,405758.71,12516.44,14878.48,19166.06,384386.97,399353.49,386592.65
2025-12-30,766,17,24,747,23412272.0,712657.0,22699615.0,557435.05,16968.02,540467.02,549.71,586.21,562.47,16.43,21.71,27.53,538.0,569.57,539.97,16834747.0,17938435.5,17215760.97,489766.29,639031.64,808475.37,16344980.71,17299403.86,16407285.6,400827.31,427105.61,409899.07,11661.1,15215.04,19249.41,389166.21,411890.57,390649.66
2025-12-31,640,8,16,629,19548255.0,430303.0,19117952.0,465434.64,10245.31,455189.33,578.71,592.64,563.13,17.71,21.14,27.73,565.71,576.57,540.4,17709075.86,18131187.29,17232282.27,525425.29,620006.14,812768.8,17183650.57,17511181.14,16419513.47,421644.66,431694.94,410292.44,12510.13,14762.05,19351.64,409134.54,416932.88,390940.8
2026-01-01,707,8,13,699,21552992.0,359251.0,21193741.0,513166.48,8553.6,504612.88,647.86,590.36,573.07,19.57,18.5,27.9,633.43,576.93,550.2,19810673.57,18062881.43,17534032.13,576746.86,542043.36,818228.4,19233926.71,17520838.07,16715803.73,471682.7,430068.61,417476.96,13732.07,12905.79,19481.63,457950.64,417162.81,397995.33
2026-01-02,646,12,17,635,19788908.0,450188.0,19338720.0,471164.48,10718.76,460445.71,681.57,610.07,573.73,19.43,18.36,27.5,667.43,596.86,551.27,20841456.71,18662561.43,17554961.07,564435.29,532920.71,804299.37,20277021.43,18129640.71,16750661.7,496225.16,444346.7,417975.26,13438.94,12688.59,19149.98,482786.22,431658.11,398825.28
2026-01-03,611,19,22,594,18676523.0,637119.0,18039404.0,444679.12,15169.5,429509.62,698.14,618.93,583.93,19.71,17.71,24.57,683.71,606.36,564.4,21335373.14,18942652.43,17864959.3,569049.14,519387.36,715864.3,20766324.0,18423265.07,17149095.0,507985.08,451015.54,425356.17,13548.79,12366.36,17044.39,494436.28,438649.17,408311.79
2026-01-04,968,14,19,954,29581068.0,565270.0,29015798.0,704311.14,13458.81,690852.33,693.29,637.64,597.83,17.29,17.93,21.1,681.29,624.79,581.77,21198579.14,19506245.64,18287976.47,493795.43,525115.43,611677.1,20704783.71,18981130.21,17676299.37,504728.08,464434.42,435428.01,11757.03,12502.75,14563.74,492971.04,451931.67,420864.27
2026-01-05,340,3,10,335,10516242.0,299270.0,10216972.0,250386.71,7125.48,243261.24,668.29,606.21,593.17,17.29,17.43,21.0,656.14,593.79,577.2,20439465.71,18554704.57,18148250.7,493436.86,509563.71,609361.27,19946028.86,18045140.86,17538889.43,486653.95,441778.68,432101.21,11748.5,12132.47,14508.6,474905.45,429646.21,417592.61
2026-01-06,678,8,23,660,20744705.0,658114.0,20086591.0,493921.55,15669.38,478252.17,655.71,602.71,586.67,17.14,16.79,21.23,643.71,590.86,570.5,20058384.71,18446565.86,17950718.97,485645.0,487705.64,617392.7,19572739.71,17958860.21,17333326.27,477580.59,439203.95,427398.07,11562.98,11612.04,14699.83,466017.61,427591.91,412698.24
2026-01-07,981,41,51,935,29811166.0,1383251.0,28427915.0,709789.67,32934.55,676855.12,704.43,641.57,588.23,22.14,19.93,20.4,687.43,626.57,572.87,21524514.86,19616795.36,17998078.7,621780.43,573602.86,591864.83,20902734.43,19043192.5,17406213.87,512488.45,467066.56,428525.68,14804.3,13657.21,14092.02,497684.15,453409.34,414433.66
2026-01-08,653,30,50,609,19988660.0,1493185.0,18495475.0,475920.48,35552.02,440368.45,696.71,672.29,603.87,27.43,23.5,21.43,674.57,654.0,587.53,21301038.86,20555856.21,18473813.23,783771.0,680258.93,622312.0,20517267.86,19875597.29,17851501.23,507167.59,489425.15,439852.7,18661.21,16196.64,14816.95,488506.38,473228.51,425035.74
2026-01-09,735,35,41,699,22519089.0,1247592.0,21271497.0,536168.79,29704.57,506464.21,709.43,695.5,599.47,30.86,25.14,22.1,683.71,675.57,582.5,21691064.71,21266260.71,18344289.83,897685.86,731060.57,643125.8,20793378.86,20535200.14,17701164.03,516453.92,506339.54,436768.81,21373.47,17406.2,15312.52,495080.45,488933.34,421456.29
2026-01-10,535,10,12,527,16411630.0,366580.0,16045050.0,390753.1,8728.1,382025.0,698.57,698.36,597.83,29.43,24.57,21.67,674.14,678.93,581.23,21367508.57,21351440.86,18295756.57,859037.43,714043.29,633481.1,20508471.14,20637397.57,17662275.47,508750.21,508367.64,435613.25,20453.27,17001.03,15082.88,488296.93,491366.61,420530.37
2026-01-11,861,47,57,809,26262520.0,1631121.0,24631399.0,625298.1,38836.21,586461.88,683.29,688.29,619.33,34.86,26.07,23.3,653.43,667.36,601.13,20893430.29,21046004.71,18948762.07,1011301.86,752548.64,679785.27,19882128.43,20293456.07,18268976.8,497462.63,501095.35,451161.0,24078.62,17917.82,16185.36,473384.01,483177.52,434975.64
2026-01-12,1027,19,36,997,31248967.0,985860.0,30263107.0,744023.02,23472.86,720550.17,781.43,724.86,628.4,38.57,27.93,23.97,748.0,702.07,609.53,23855248.14,22147356.93,19220960.13,1109386.14,801411.5,696626.5,22745862.0,21345945.43,18524333.63,567982.1,527318.02,457641.91,26413.96,19081.23,16586.34,541568.14,508236.8,441055.56
2026-01-13,462,24,34,433,14129337.0,1005879.0,13123458.0,336412.79,23949.5,312463.29,750.57,703.14,636.9,40.14,28.64,24.5,715.57,679.64,617.53,22910195.57,21484290.14,19477757.9,1159066.86,822355.93,711857.2,21751128.71,20661934.21,18765900.7,545480.85,511530.72,463756.14,27596.83,19579.9,16948.98,517884.02,491950.81,446807.16
2026-01-14,943,22,26,923,28823320.0,767097.0,28056223.0,686269.52,18264.21,668005.31,745.14,724.79,650.3,36.57,29.36,24.93,713.86,700.64,630.53,22769074.71,22146794.79,19886135.17,1071044.86,846412.64,724709.43,21698029.86,21300382.14,19161425.73,542120.83,527304.64,473479.41,25501.07,20152.68,17254.99,516619.76,507151.96,456224.42
2026-01-15,597,7,24,579,18319983.0,713760.0,17606223.0,436190.07,16994.29,419195.79,737.14,716.93,653.03,32.86,30.14,25.17,709.57,692.07,633.03,22530692.29,21915865.57,19968715.4,959698.43,871734.71,731342.77,21570993.86,21044130.86,19237372.63,536445.06,521806.32,475445.61,22849.96,20755.59,17412.92,513595.09,501050.74,458032.68
2026-01-16,528,1,95,438,16156928.0,2857884.0,13299044.0,384688.76,68044.86,316643.9,707.57,708.5,652.3,40.57,35.71,27.53,672.29,678.0,629.93,21621812.14,21656438.43,19945622.0,1189740.14,1043713.0,803383.57,20432072.0,20612725.43,19142238.43,514805.05,515629.49,474895.76,28327.15,24850.31,19128.18,486477.91,490779.18,455767.58
2026-01-17,607,18,34,578,18606003.0,1022593.0,17583410.0,443000.07,24347.45,418652.62,717.86,708.21,647.9,43.71,36.57,27.0,679.57,676.86,626.07,21935294.0,21651401.29,19815512.97,1283456.29,1071246.86,789112.33,20651837.71,20580154.43,19026400.63,522268.9,515509.56,471797.93,30558.48,25505.88,18788.39,491710.42,490003.68,453009.54
2026-01-18,408,5,11,402,12540661.0,293427.0,12247234.0,298587.17,6986.36,291600.81,653.14,668.21,649.17,37.14,36.0,26.73,621.43,637.43,627.6,19975028.43,20434229.36,19853755.4,1092357.14,1051829.5,779629.73,18882671.29,19382399.86,19074125.67,475595.91,486529.27,472708.46,26008.5,25043.56,18562.61,449587.41,461485.71,454145.85
2026-01-19,404,8,17,392,12400428.0,468058.0,11932370.0,295248.29,11144.24,284104.05,564.14,672.79,646.4,34.43,36.5,26.27,535.0,641.5,625.3,17282380.0,20568814.07,19775261.37,1018385.43,1063885.79,767678.8,16263994.57,19504928.29,19007582.57,411485.24,489733.67,470839.56,24247.27,25330.61,18278.07,387237.97,464403.06,452561.49
2026-01-20,601,27,28,577,18251497.0,751662.0,17499835.0,434559.45,17896.71,416662.74,584.0,667.29,642.9,33.57,36.86,26.67,555.57,635.57,621.33,17871260.0,20390727.79,19660619.17,982068.71,1070567.79,776564.97,16889191.29,19320160.0,18884054.2,425506.19,485493.52,468109.98,23382.59,25489.71,18489.64,402123.6,460003.81,449620.34
2026-01-21,601,6,9,597,18336736.0,229638.0,18107098.0,436588.95,5467.57,431121.38,535.14,640.14,636.93,31.14,33.86,26.4,509.0,611.43,615.6,16373176.57,19571125.64,19477249.8,905288.86,988166.86,766986.43,15467887.71,18582958.79,18710263.37,389837.54,465979.18,463744.04,21554.5,23527.78,18261.58,368283.04,442451.4,445482.46
2026-01-22,689,16,62,633,21019521.0,1767868.0,19251653.0,500464.79,42092.1,458372.69,548.29,642.71,635.67,36.57,34.71,27.4,516.71,613.14,613.33,16758824.86,19644758.57,19435945.6,1055875.71,1007787.07,793777.8,15702949.14,18636971.5,18642167.8,399019.64,467732.35,462760.61,25139.9,23994.93,18899.47,373879.74,443737.42,443861.14
2026-01-23,829,19,45,789,25343189.0,1360530.0,23982659.0,603409.26,32393.57,571015.69,591.29,649.43,648.73,29.43,35.0,28.67,566.86,619.57,625.13,18071147.86,19846480.0,19833120.13,841968.0,1015854.07,833105.8,17229179.86,18830625.93,19000014.33,430265.43,472535.24,472217.15,20046.86,24187.0,19835.85,410218.57,448348.24,452381.29
2026-01-24,489,10,14,480,14938924.0,333705.0,14605219.0,355688.67,7945.36,347743.31,574.43,646.14,657.6,26.57,35.14,29.13,552.86,616.21,633.63,17547279.43,19741286.71,20103024.0,743555.43,1013505.86,844229.3,16803724.0,18727780.86,19258794.7,417792.37,470030.64,478643.43,17703.7,24131.09,20100.7,400088.67,445899.54,458542.73
2026-01-25,366,4,15,357,11303776.0,455170.0,10848606.0,269137.52,10837.38,258300.14,568.43,610.79,656.13,27.14,32.14,29.03,546.43,583.93,632.3,17370581.57,18672805.0,20060702.33,766661.57,929509.36,841522.67,16603920.0,17743295.64,19219179.67,413585.28,444590.6,477635.77,18253.85,22131.18,20036.25,395331.43,422459.42,457599.52
2026-01-26,430,15,31,403,13164399.0,885124.0,12279275.0,313438.07,21074.38,292363.69,572.14,568.14,653.97,29.14,31.79,29.4,548.0,541.5,629.73,17479720.29,17381050.14,19992212.03,826242.43,922313.93,850866.07,16653477.86,16458736.21,19141345.97,416183.82,413834.53,476005.05,19672.44,21959.86,20258.72,396511.38,391874.67,455746.33
2026-01-27,996,16,17,984,30324146.0,424985.0,29899161.0,722003.48,10118.69,711884.79,628.57,606.29,653.77,27.57,30.57,28.77,606.14,580.86,630.17,19204384.43,18537822.21,19985062.7,779574.29,880821.5,828630.7,18424810.14,17657000.71,19156432.0,457247.25,441376.72,475834.83,18561.29,20971.94,19729.3,438685.96,420404.78,456105.52
2026-01-28,458,2,6,457,14010422.0,182650.0,13827772.0,333581.48,4348.81,329232.67,608.14,571.64,651.87,27.14,29.14,28.63,586.14,547.57,628.37,18586339.57,17479758.07,19924408.9,772861.71,839075.29,824659.7,17813477.86,16640682.79,19099749.2,442531.9,416184.72,474390.69,18401.47,19977.98,19634.76,424130.43,396206.73,454755.93
2026-01-29,633,5,17,621,19304898.0,484091.0,18820807.0,459640.43,11525.98,448114.45,600.14,574.21,647.43,20.71,28.64,28.4,584.43,550.57,624.17,18341393.43,17550109.14,19787496.43,589465.0,822670.36,817040.83,17751928.43,16727438.79,18970455.6,436699.84,417859.74,471130.87,14034.88,19587.39,19453.35,422664.96,398272.35,451677.51
2026-01-30,239,3,6,238,7377992.0,150969.0,7227023.0,175666.48,3594.5,172071.98,515.86,553.57,634.07,15.14,22.29,28.07,505.71,536.29,611.13,15774936.71,16923042.29,19381821.0,416670.57,629319.29,807729.7,15358266.14,16293723.0,18574091.3,375593.73,402929.58,461471.93,9920.73,14983.79,19231.66,365673.0,387945.79,442240.27
2026-01-31,720,23,29,696,22037756.0,858236.0,21179520.0,524708.48,20434.19,504274.29,548.86,561.64,634.5,17.29,21.93,28.6,536.57,544.71,611.03,16789055.57,17168167.5,19397979.8,491603.57,617579.5,824362.53,16297452.0,16550588.0,18573617.27,399739.42,408765.89,461856.66,11704.85,14704.27,19627.68,388034.57,394061.62,442228.98
2026-02-01,666,14,25,646,20391036.0,729281.0,19661755.0,485500.86,17363.83,468137.02,591.71,580.07,635.17,18.71,22.93,28.87,577.86,562.14,611.4,18087235.57,17728908.57,19418050.73,530762.29,648711.93,833665.63,17556473.29,17080196.64,18584385.1,430648.47,422116.87,462334.54,12637.2,15445.52,19849.18,418011.27,406671.35,442485.36
