date,region,car_count,filled_count,un1170_count,un1987_count,total_gallons,un1170_gallons,un1987_gallons,total_barrels,un1170_barrels,un1987_barrels,region_display,car_count_7d_avg,car_count_14d_avg,car_count_30d_avg,un1170_count_7d_avg,un1170_count_14d_avg,un1170_count_30d_avg,un1987_count_7d_avg,un1987_count_14d_avg,un1987_count_30d_avg,total_gallons_7d_avg,total_gallons_14d_avg,total_gallons_30d_avg,un1170_gallons_7d_avg,un1170_gallons_14d_avg,un1170_gallons_30d_avg,un1987_gallons_7d_avg,un1987_gallons_14d_avg,un1987_gallons_30d_avg,total_barrels_7d_avg,total_barrels_14d_avg,total_barrels_30d_avg,un1170_barrels_7d_avg,un1170_barrels_14d_avg,un1170_barrels_30d_avg,un1987_barrels_7d_avg,un1987_barrels_14d_avg,un1987_barrels_30d_avg
2026-03-14,Arrived,96,0,1,96,2957958.0,30010.0,2927948.0,70427.57,714.52,69713.05,,194.0,155.86,140.33,11.57,7.5,5.47,183.29,149.14,135.67,5930335.43,4772941.5,4296901.97,349674.71,226890.93,164705.13,5580660.71,4546050.57,4132196.83,141198.46,113641.46,102307.19,8325.59,5402.16,3921.55,132872.87,108239.3,98385.64
2026-03-15,Arrived,151,0,0,152,4617358.0,0.0,4617358.0,109937.1,0.0,109937.1,,193.71,155.14,140.1,11.43,7.5,5.43,183.14,148.5,135.5,5919490.0,4752592.64,4290470.23,345343.29,226890.93,163702.47,5574146.71,4525701.71,4126767.77,140940.24,113156.97,102154.05,8222.46,5402.16,3897.68,132717.78,107754.8,98256.38
2026-03-16,Arrived,156,1,2,155,4812525.0,60780.0,4751745.0,114583.93,1447.14,113136.79,,168.71,159.36,139.03,9.86,7.36,5.5,159.71,152.93,134.37,5165281.43,4885864.14,4258865.5,297655.71,222546.64,165728.47,4867625.71,4663317.5,4093137.03,122982.89,116330.1,101401.56,7087.04,5298.73,3945.92,115895.85,111031.37,97455.64
2025-06-01,One_Day_Out_NS,81,0,1,81,2487585.0,25760.0,2461825.0,59228.21,613.33,58614.88,,81.0,81.0,81.0,1.0,1.0,1.0,81.0,81.0,81.0,2487585.0,2487585.0,2487585.0,25760.0,25760.0,25760.0,2461825.0,2461825.0,2461825.0,59228.21,59228.21,59228.21,613.33,613.33,613.33,58614.88,58614.88,58614.88
2025-06-02,One_Day_Out_NS,97,0,4,94,2981930.0,120900.0,2861030.0,70998.33,2878.57,68119.76,,89.0,89.0,89.0,2.5,2.5,2.5,87.5,87.5,87.5,2734757.5,2734757.5,2734757.5,73330.0,73330.0,73330.0,2661427.5,2661427.5,2661427.5,65113.27,65113.27,65113.27,1745.95,1745.95,1745.95,63367.32,63367.32,63367.32
2025-06-03,One_Day_Out_NS,97,0,1,97,2994056.0,30220.0,2963836.0,71287.05,719.52,70567.52,,91.67,91.67,91.67,2.0,2.0,2.0,90.67,90.67,90.67,2821190.33,2821190.33,2821190.33,58960.0,58960.0,58960.0,2762230.33,2762230.33,2762230.33,67171.2,67171.2,67171.2,1403.81,1403.81,1403.81,65767.39,65767.39,65767.39
2025-06-04,One_Day_Out_NS,96,0,1,96,2946035.0,25760.0,2920275.0,70143.69,613.33,69530.36,,92.75,92.75,92.75,1.75,1.75,1.75,92.0,92.0,92.0,2852401.5,2852401.5,2852401.5,50660.0,50660.0,50660.0,2801741.5,2801741.5,2801741.5,67914.32,67914.32,67914.32,1206.19,1206.19,1206.19,66708.13,66708.13,66708.13
2025-06-05,One_Day_Out_NS,61,0,0,62,1893961.0,0.0,1893961.0,45094.31,0.0,45094.31,,86.4,86.4,86.4,1.4,1.4,1.4,86.0,86.0,86.0,2660713.4,2660713.4,2660713.4,40528.0,40528.0,40528.0,2620185.4,2620185.4,2620185.4,63350.32,63350.32,63350.32,964.95,964.95,964.95,62385.37,62385.37,62385.37
2025-06-06,One_Day_Out_NS,102,0,0,103,3143620.0,0.0,3143620.0,74848.1,0.0,74848.1,,89.0,89.0,89.0,1.17,1.17,1.17,88.83,88.83,88.83,2741197.83,2741197.83,2741197.83,33773.33,33773.33,33773.33,2707424.5,2707424.5,2707424.5,65266.62,65266.62,65266.62,804.12,804.12,804.12,64462.49,64462.49,64462.49
2025-06-07,One_Day_Out_NS,9,0,0,10,262511.0,0.0,262511.0,6250.26,0.0,6250.26,,77.57,77.57,77.57,1.0,1.0,1.0,77.57,77.57,77.57,2387099.71,2387099.71,2387099.71,28948.57,28948.57,28948.57,2358151.14,2358151.14,2358151.14,56835.71,56835.71,56835.71,689.25,689.25,689.25,56146.46,56146.46,56146.46
2025-06-08,One_Day_Out_NS,106,0,0,107,3246001.0,0.0,3246001.0,77285.74,0.0,77285.74,,81.14,81.12,81.12,0.86,0.88,0.88,81.29,81.25,81.25,2495444.86,2494462.38,2494462.38,25268.57,25330.0,25330.0,2470176.29,2469132.38,2469132.38,59415.35,59391.96,59391.96,601.63,603.09,603.09,58813.72,58788.87,58788.87
2025-06-09,One_Day_Out_NS,8,0,2,7,251145.0,60480.0,190665.0,5979.64,1440.0,4539.64,,68.43,73.0,73.0,0.57,1.0,1.0,68.86,73.0,73.0,2105332.71,2245204.89,2245204.89,16637.14,29235.56,29235.56,2088695.57,2215969.33,2215969.33,50126.97,53457.26,53457.26,396.12,696.08,696.08,49730.85,52761.17,52761.17
2025-06-10,One_Day_Out_NS,197,2,2,196,6001144.0,60840.0,5940304.0,142884.38,1448.57,141435.81,,82.71,85.4,85.4,0.71,1.1,1.1,83.0,85.3,85.3,2534916.71,2620798.8,2620798.8,21011.43,32396.0,32396.0,2513905.29,2588402.8,2588402.8,60355.16,62399.97,62399.97,500.27,771.33,771.33,59854.89,61628.64,61628.64
2025-06-11,One_Day_Out_NS,81,0,0,82,2494457.0,0.0,2494457.0,59391.83,0.0,59391.83,,80.57,85.0,85.0,0.57,1.0,1.0,81.0,85.0,85.0,2470405.57,2609313.18,2609313.18,17331.43,29450.91,29450.91,2453074.14,2579862.27,2579862.27,58819.18,62126.5,62126.5,412.65,701.21,701.21,58406.53,61425.29,61425.29
2025-06-12,One_Day_Out_NS,130,0,1,130,3987948.0,30120.0,3957828.0,94951.14,717.14,94234.0,,90.43,88.75,88.75,0.71,1.0,1.0,90.71,88.75,88.75,2769546.57,2724199.42,2724199.42,21634.29,29506.67,29506.67,2747912.29,2694692.75,2694692.75,65941.58,64861.89,64861.89,515.1,702.54,702.54,65426.48,64159.35,64159.35
2025-06-13,One_Day_Out_NS,6,0,0,6,180790.0,0.0,180790.0,4304.52,0.0,4304.52,,76.71,82.38,82.38,0.71,0.92,0.92,76.86,82.38,82.38,2346285.14,2528552.54,2528552.54,21634.29,27236.92,27236.92,2324650.86,2501315.62,2501315.62,55863.93,60203.63,60203.63,515.1,648.5,648.5,55348.83,59555.13,59555.13
2025-06-14,One_Day_Out_NS,162,1,3,160,4972017.0,90880.0,4881137.0,118381.36,2163.81,116217.55,,98.57,88.07,88.07,1.14,1.07,1.07,98.29,87.93,87.93,3019071.71,2703085.71,2703085.71,34617.14,31782.86,31782.86,2984454.57,2671302.86,2671302.86,71882.66,64359.18,64359.18,824.22,756.73,756.73,71058.44,63602.45,63602.45
2025-06-15,One_Day_Out_NS,91,0,0,92,2778851.0,0.0,2778851.0,66163.12,0.0,66163.12,,96.43,88.79,88.27,1.14,1.0,1.0,96.14,88.71,88.2,2952336.0,2723890.43,2708136.73,34617.14,29942.86,29664.0,2917718.86,2693947.57,2678472.73,70293.71,64854.53,64479.45,824.22,712.92,706.28,69469.5,64141.61,63773.16
2025-06-16,One_Day_Out_NS,89,0,0,90,2722052.0,0.0,2722052.0,64810.76,0.0,64810.76,,108.0,88.21,88.31,0.86,0.71,0.94,108.0,88.43,88.31,3305322.71,2705327.71,2709006.44,25977.14,21307.14,27810.0,3279345.57,2684020.57,2681196.44,78698.16,64412.56,64500.15,618.5,507.31,662.14,78079.66,63905.25,63838.01
2025-06-17,One_Day_Out_NS,114,0,7,108,3491868.0,210600.0,3281268.0,83139.71,5014.29,78125.43,,96.14,89.43,89.82,1.57,1.14,1.29,95.43,89.21,89.47,2946854.71,2740885.71,2755057.12,47371.43,34191.43,38562.35,2899483.29,2706694.29,2716494.76,70163.21,65259.18,65596.6,1127.89,814.08,918.15,69035.32,64445.1,64678.45
2025-06-18,One_Day_Out_NS,120,5,5,116,3660362.0,150498.0,3509864.0,87151.48,3583.29,83568.19,,101.71,91.14,91.5,2.29,1.43,1.5,100.29,90.64,90.94,3113412.57,2791909.07,2805351.83,68871.14,43101.29,44781.0,3044541.43,2748807.79,2760570.83,74128.87,66474.02,66794.09,1639.79,1026.22,1066.21,72489.08,65447.8,65727.88
2025-06-19,One_Day_Out_NS,38,1,4,35,1173312.0,118331.0,1054981.0,27936.0,2817.4,25118.6,,88.57,89.5,88.68,2.71,1.71,1.63,86.71,88.71,88.0,2711321.71,2740434.14,2719455.0,81472.71,51553.5,48652.05,2629849.0,2688880.64,2670802.95,64555.28,65248.43,64748.93,1939.83,1227.46,1158.38,62615.45,64020.97,63590.55
2025-06-20,One_Day_Out_NS,15,0,3,13,481194.0,89420.0,391774.0,11457.0,2129.05,9327.95,,89.86,83.29,85.0,3.14,1.93,1.7,87.71,82.29,84.25,2754236.57,2550260.86,2607541.95,94247.0,57940.64,50690.45,2659989.57,2492320.21,2556851.5,65577.06,60720.5,62084.33,2243.98,1379.54,1206.92,63333.09,59340.96,60877.42
2025-06-21,One_Day_Out_NS,15,0,3,13,484440.0,90550.0,393890.0,11534.29,2155.95,9378.33,,68.86,83.71,81.67,3.14,2.14,1.76,66.71,82.5,80.86,2113154.14,2566112.93,2506441.86,94199.86,64408.5,52588.52,2018954.29,2501704.43,2453853.33,50313.19,61097.93,59677.19,2242.85,1533.54,1252.11,48070.34,59564.39,58425.08
2025-06-22,One_Day_Out_NS,182,0,1,182,5548539.0,30310.0,5518229.0,132108.07,721.67,131386.4,,81.86,89.14,86.23,3.29,2.21,1.73,79.57,87.86,85.45,2508823.86,2730579.93,2644719.0,98529.86,66573.5,51575.86,2410294.0,2664006.43,2593143.14,59733.9,65013.81,62969.5,2345.95,1585.08,1228.0,57387.95,63428.72,61741.5
2025-06-23,One_Day_Out_NS,241,0,1,241,7332918.0,30080.0,7302838.0,174593.29,716.19,173877.1,,103.57,105.79,92.96,3.43,2.14,1.7,101.14,104.57,92.22,3167519.0,3236420.86,2848553.74,102827.0,64402.07,50641.26,3064692.0,3172018.79,2797912.48,75417.12,77057.64,67822.71,2448.26,1533.38,1205.74,72968.86,75524.26,66616.96
2025-06-24,One_Day_Out_NS,110,5,5,106,3365117.0,150690.0,3214427.0,80121.83,3587.86,76533.98,,103.0,99.57,93.67,3.14,2.36,1.83,100.86,98.14,92.79,3149411.71,3048133.21,2870077.21,94268.43,70819.93,54809.96,3055143.29,2977313.29,2815267.25,74985.99,72574.6,68335.17,2244.49,1686.19,1305.0,72741.51,70888.41,67030.17
2025-06-25,One_Day_Out_NS,76,0,0,77,2325057.0,0.0,2325057.0,55358.5,0.0,55358.5,,96.71,99.21,92.96,2.43,2.36,1.76,95.29,97.79,92.16,2958653.86,3036033.21,2848276.4,72768.71,70819.93,52617.56,2885885.14,2965213.29,2795658.84,70444.14,72286.5,67816.1,1732.59,1686.19,1252.8,68711.55,70600.32,66563.31
2025-06-26,One_Day_Out_NS,92,0,0,93,2817504.0,0.0,2817504.0,67083.43,0.0,67083.43,,104.43,96.5,92.92,1.86,2.29,1.69,103.57,95.14,92.19,3193538.43,2952430.07,2847092.85,55864.29,68668.5,50593.81,3137674.14,2883761.57,2796499.04,76036.63,70295.95,67787.92,1330.1,1634.96,1204.61,74706.53,68660.99,66583.31
2025-06-27,One_Day_Out_NS,2,0,0,2,46210.0,0.0,46210.0,1100.24,0.0,1100.24,,102.57,96.21,89.56,1.43,2.29,1.63,102.0,94.86,88.85,3131397.86,2942817.21,2743356.44,43090.0,68668.5,48719.96,3088307.86,2874148.71,2694636.48,74557.09,70067.08,65318.01,1025.95,1634.96,1160.0,73531.14,68432.11,64158.01
2025-06-28,One_Day_Out_NS,101,0,1,101,3112535.0,30140.0,3082395.0,74107.98,717.62,73390.36,,114.86,91.86,89.96,1.14,2.14,1.61,114.57,90.64,89.29,3506840.0,2809997.07,2756541.39,34460.0,64329.93,48056.39,3472380.0,2745667.14,2708485.0,83496.19,66904.69,65631.94,820.48,1531.67,1144.2,82675.72,65373.03,64487.74
2025-06-29,One_Day_Out_NS,133,0,1,133,4045004.0,14489.0,4030515.0,96309.62,344.98,95964.64,,107.86,94.86,91.45,1.14,2.21,1.59,107.57,93.57,90.79,3292049.29,2900436.57,2800971.14,32199.86,65364.86,46898.9,3259849.43,2835071.71,2754072.24,78382.13,69058.01,66689.79,766.66,1556.31,1116.64,77615.46,67501.71,65573.15
2025-06-30,One_Day_Out_NS,33,0,1,33,1013418.0,30200.0,983218.0,24129.0,719.05,23409.95,,78.14,90.86,89.5,1.14,2.29,1.57,77.86,89.5,88.87,2389263.57,2778391.29,2741386.03,32217.0,67522.0,46342.27,2357046.57,2710869.29,2695043.77,56887.23,66152.17,65271.1,767.07,1607.67,1103.39,56120.16,64544.51,64167.71
2025-07-01,One_Day_Out_NS,100,1,2,99,3078374.0,60550.0,3017824.0,73294.62,1441.67,71852.95,,76.71,89.86,90.13,0.71,1.93,1.6,76.86,88.86,89.47,2348300.29,2748856.0,2761079.0,19339.86,56804.14,47501.93,2328960.43,2692051.86,2713577.07,55911.91,65448.95,65739.98,460.47,1352.48,1131.0,55451.44,64096.47,64608.98
2025-07-03,One_Day_Out_NS,49,0,4,46,1512322.0,121000.0,1391322.0,36007.67,2880.95,33126.71,,72.86,84.79,88.53,1.29,1.86,1.6,72.43,83.86,87.87,2232195.29,2595424.57,2712092.07,36625.57,54697.14,47505.27,2195569.71,2540727.43,2664586.8,53147.51,61795.82,64573.62,872.04,1302.31,1131.08,52275.47,60493.51,63442.54
2025-07-04,One_Day_Out_NS,22,2,2,21,695329.0,60620.0,634709.0,16555.45,1443.33,15112.12,,62.86,83.64,86.03,1.57,1.71,1.63,62.14,82.86,85.33,1929027.43,2561282.93,2635467.83,45285.57,50574.93,48518.6,1883741.86,2510708.0,2586949.23,45929.23,60982.93,62749.23,1078.23,1204.17,1155.21,44851.0,59778.76,61594.03
2025-07-05,One_Day_Out_NS,97,0,0,98,2984234.0,0.0,2984234.0,71053.19,0.0,71053.19,,76.43,89.5,86.07,1.57,1.5,1.6,75.86,88.93,85.4,2348745.14,2740071.5,2636741.13,45285.57,44187.79,47659.93,2303459.57,2695883.71,2589081.2,55922.5,65239.8,62779.55,1078.23,1052.09,1134.76,54844.27,64187.71,61644.79
2025-07-06,One_Day_Out_NS,118,1,1,118,3620382.0,30270.0,3590112.0,86199.57,720.71,85478.86,,78.86,96.86,87.97,1.57,1.36,1.63,78.29,96.43,87.27,2421294.71,2964067.36,2694288.5,45304.14,39882.07,48668.93,2375990.57,2924185.29,2645619.57,57649.87,70573.03,64149.73,1078.67,949.57,1158.78,56571.2,69623.46,62990.94
2025-07-07,One_Day_Out_NS,19,0,5,15,605670.0,150060.0,455610.0,14420.71,3572.86,10847.86,,62.57,85.21,85.2,2.14,1.64,1.8,61.43,84.5,84.33,1929961.29,2611005.29,2609690.17,64671.43,48435.64,53670.93,1865289.86,2562569.64,2556019.23,45951.46,62166.79,62135.48,1539.8,1153.23,1277.88,44411.66,61013.56,60857.6
2025-07-08,One_Day_Out_NS,12,0,1,12,396907.0,30000.0,366907.0,9450.17,714.29,8735.88,,59.57,68.86,85.3,2.14,1.64,1.83,58.43,68.14,84.4,1841888.29,2115575.93,2614170.03,64642.86,48429.93,54670.93,1777245.43,2067146.0,2559499.1,43854.48,50370.86,62242.14,1539.12,1153.09,1301.69,42315.37,49217.76,60940.45
2025-07-09,One_Day_Out_NS,166,5,6,161,5068508.0,183290.0,4885218.0,120678.76,4364.05,116314.71,,69.0,72.86,87.3,2.71,1.71,2.03,67.29,72.07,86.2,2126193.14,2237246.71,2674920.27,82177.14,50758.5,60780.6,2044016.0,2186488.21,2614139.67,50623.65,53267.78,63688.58,1956.6,1208.54,1447.16,48667.05,52059.24,62241.42
2025-07-10,One_Day_Out_NS,3,0,0,4,120164.0,0.0,120164.0,2861.05,0.0,2861.05,,62.43,67.64,87.13,2.14,1.71,1.97,61.29,66.86,86.1,1927313.43,2079754.36,2670554.23,64891.43,50758.5,58764.6,1862422.0,2028995.86,2611789.63,45888.41,49517.96,63584.62,1545.03,1208.54,1399.16,44343.38,48309.42,62185.47
2025-07-11,One_Day_Out_NS,3,0,1,2,90480.0,30260.0,60220.0,2154.29,720.48,1433.81,,59.71,61.29,80.67,2.0,1.79,1.93,58.57,60.36,79.63,1840906.43,1884966.93,2473532.1,60554.29,52919.93,57745.27,1780352.14,1832047.0,2415786.83,43831.11,44880.17,58893.62,1441.77,1260.0,1374.89,42389.34,43620.17,57518.73
2025-07-12,One_Day_Out_NS,277,12,14,264,8437273.0,424220.0,8013053.0,200887.45,10100.48,190786.98,,85.43,80.93,87.2,4.0,2.79,2.4,82.29,79.07,85.7,2619912.0,2484328.57,2671625.97,121157.14,83221.36,71885.93,2498754.86,2401107.21,2599740.03,62378.86,59150.68,63610.14,2884.7,1981.46,1711.57,59494.16,57169.22,61898.57
2025-07-14,One_Day_Out_NS,9,0,3,7,296876.0,90850.0,206026.0,7068.48,2163.1,4905.38,,69.86,74.36,83.17,4.29,2.93,2.47,66.43,72.36,81.6,2145125.43,2283210.07,2548590.23,129811.43,87557.79,73910.27,2015314.0,2195652.29,2474679.97,51074.42,54362.14,60680.72,3090.75,2084.71,1759.77,47983.67,52277.44,58920.95
2025-07-15,One_Day_Out_NS,9,1,2,8,302830.0,60160.0,242670.0,7210.24,1432.38,5777.86,,68.43,65.5,83.27,3.86,3.0,2.53,65.43,63.43,81.67,2101862.57,2015911.93,2552658.23,116968.57,90820.0,75915.6,1984894.0,1925091.93,2476742.63,50044.35,47997.9,60777.58,2784.97,2162.38,1807.52,47259.38,45835.52,58970.06
2025-07-16,One_Day_Out_NS,96,0,0,97,2956393.0,0.0,2956393.0,70390.31,0.0,70390.31,,80.43,70.0,81.07,3.71,2.93,2.43,77.57,68.0,79.57,2467503.43,2154695.86,2485470.77,112682.86,88662.86,72886.27,2354820.57,2066033.0,2412584.5,58750.08,51302.28,59177.88,2682.93,2111.02,1735.39,56067.16,49191.26,57442.49
2025-07-17,One_Day_Out_NS,79,0,0,80,2419689.0,0.0,2419689.0,57611.64,0.0,57611.64,,68.0,68.5,80.67,2.86,2.79,2.43,66.0,66.64,79.17,2089100.71,2107646.93,2473498.7,86498.57,84337.86,72886.27,2002602.14,2023309.07,2400612.43,49740.49,50182.07,58892.83,2059.49,2008.04,1735.39,47681.0,48174.03,57157.44
2025-07-18,One_Day_Out_NS,65,5,10,56,1999065.0,298210.0,1700855.0,47596.79,7100.24,40496.55,,76.86,69.64,79.87,4.29,3.21,2.77,73.43,67.36,78.03,2357515.14,2142414.29,2449399.13,129100.0,96995.71,82826.6,2228415.14,2045418.57,2366572.53,56131.31,51009.86,58319.03,3073.81,2309.42,1972.06,53057.5,48700.44,56346.97
2025-07-19,One_Day_Out_NS,275,6,88,188,8373898.0,2669080.0,5704818.0,199378.52,63549.52,135829.0,,115.71,87.71,85.23,16.71,9.36,5.47,100.0,79.29,80.7,3540860.57,2690883.5,2612133.47,506074.29,283314.29,164775.93,3034786.29,2407569.21,2447357.53,84306.2,64068.66,62193.65,12049.39,6745.58,3923.24,72256.82,57323.08,58270.42
2025-07-20,One_Day_Out_NS,170,0,0,171,5194140.0,0.0,5194140.0,123670.0,0.0,123670.0,,100.43,92.93,86.9,14.71,9.36,5.3,86.71,84.5,82.53,3077555.86,2848733.93,2663259.4,445471.43,283314.29,159759.33,2632084.43,2565419.64,2503500.07,73275.14,67827.0,63410.94,10606.46,6745.58,3803.79,62668.68,61081.42,59607.14
2025-07-21,One_Day_Out_NS,172,0,3,170,5277254.0,90410.0,5186844.0,125648.9,2152.62,123496.29,,123.71,96.79,91.37,14.71,9.5,5.27,110.0,88.21,87.03,3789038.43,2967081.93,2800057.47,445408.57,287610.0,158828.63,3343629.86,2679471.93,2641228.83,90215.2,70644.81,66668.04,10604.97,6847.86,3781.64,79610.24,63796.95,62886.4
2025-07-22,One_Day_Out_NS,6,0,0,7,210930.0,0.0,210930.0,5022.14,0.0,5022.14,,123.29,95.86,91.07,14.43,9.14,5.17,109.86,87.64,86.83,3775909.86,2938886.21,2791048.67,436814.29,276891.43,155847.97,3339095.57,2661994.79,2635200.7,89902.61,69973.48,66453.54,10400.34,6592.65,3710.67,79502.28,63380.83,62742.87
2025-07-23,One_Day_Out_NS,64,0,0,65,1979221.0,0.0,1979221.0,47124.31,0.0,47124.31,,118.71,99.57,92.7,14.43,9.07,5.07,105.29,91.43,88.57,3636313.86,3051908.64,2840874.7,436814.29,274748.57,152829.63,3199499.57,2777160.07,2688045.07,86578.9,72664.49,67639.87,10400.34,6541.63,3638.8,76178.56,66122.86,64001.07
2025-07-24,One_Day_Out_NS,92,2,2,91,2801978.0,60100.0,2741878.0,66713.76,1430.95,65282.81,,120.57,94.29,89.7,14.71,8.79,5.1,106.86,86.43,85.53,3690926.57,2890013.64,2749322.67,445400.0,265949.29,153822.63,3245526.57,2624064.36,2595500.03,87879.2,68809.85,65460.06,10604.76,6332.13,3662.44,77274.44,62477.72,61797.62
2025-07-25,One_Day_Out_NS,6,0,0,6,183030.0,0.0,183030.0,4357.86,0.0,4357.86,,112.14,94.5,81.87,13.29,8.79,5.07,99.71,86.57,77.7,3431493.0,2894504.07,2510993.07,402798.57,265949.29,152819.97,3028694.43,2628554.79,2358173.1,81702.21,68916.76,59785.55,9590.44,6332.13,3638.57,72111.77,62584.64,56146.98
2025-07-26,One_Day_Out_NS,3,0,0,4,122200.0,0.0,122200.0,2909.52,0.0,2909.52,,73.29,94.5,78.3,0.71,8.71,4.9,73.43,86.71,74.3,2252679.0,2896769.79,2402895.83,21501.43,263787.86,147796.97,2231177.57,2632981.93,2255098.87,53635.21,68970.71,57211.81,511.94,6280.66,3518.98,53123.28,62690.05,53692.83
2025-07-27,One_Day_Out_NS,90,0,0,91,2756537.0,0.0,2756537.0,65631.83,0.0,65631.83,,61.86,81.14,78.77,0.71,7.71,4.9,62.0,74.36,74.77,1904450.0,2491002.93,2417278.5,21501.43,233486.43,147796.97,1882948.57,2257516.5,2269481.53,45344.05,59309.59,57554.25,511.94,5559.2,3518.98,44832.11,53750.39,54035.27
2025-07-28,One_Day_Out_NS,7,0,4,4,241824.0,120970.0,120854.0,5757.71,2880.24,2877.48,,38.29,81.0,75.93,0.86,7.79,5.03,38.29,74.14,71.8,1185102.86,2487070.64,2331422.5,25867.14,235637.86,151829.3,1159235.71,2251432.79,2179593.2,28216.73,59215.97,55510.06,615.88,5610.42,3614.98,27600.85,53605.54,51895.08
2025-07-29,One_Day_Out_NS,81,1,1,81,2473206.0,30300.0,2442906.0,58885.86,721.43,58164.43,,49.0,86.14,78.57,1.0,7.71,5.07,48.86,79.36,74.43,1508285.14,2642097.5,2412322.37,30195.71,233505.0,152839.3,1478089.43,2408592.5,2259483.07,35911.55,62907.08,57436.25,718.95,5559.64,3639.03,35192.61,57347.44,53797.22
2025-07-30,One_Day_Out_NS,1,0,1,1,60260.0,30260.0,30000.0,1434.76,720.48,714.29,,40.0,79.36,75.23,1.14,7.79,5.07,39.71,72.5,71.1,1234147.86,2435230.86,2310579.87,34518.57,235666.43,152843.3,1199629.29,2199564.43,2157736.57,29384.47,57981.69,55013.81,821.87,5611.11,3639.13,28562.6,52370.58,51374.68
2025-07-31,One_Day_Out_NS,92,1,1,92,2833833.0,30310.0,2803523.0,67472.21,721.67,66750.55,,40.0,80.29,73.87,1.0,7.86,5.07,39.86,73.36,69.73,1238698.57,2464812.57,2270207.5,30262.86,237831.43,153370.67,1208435.71,2226981.14,2116836.83,29492.82,58686.01,54052.56,720.55,5662.65,3651.68,28772.28,53023.36,50400.88
2025-08-01,One_Day_Out_NS,31,0,0,32,968300.0,0.0,968300.0,23054.76,0.0,23054.76,,43.57,77.86,73.8,1.0,7.14,5.03,43.57,71.64,69.7,1350880.0,2391186.5,2268703.57,30262.86,216530.71,152364.0,1320617.14,2174655.79,2116339.57,32163.81,56933.01,54016.75,720.55,5155.49,3627.71,31443.27,51777.52,50389.04
2025-08-02,One_Day_Out_NS,75,0,0,76,2317410.0,0.0,2317410.0,55176.43,0.0,55176.43,,53.86,63.57,72.97,1.0,0.86,4.97,53.86,63.64,68.93,1664481.43,1958580.21,2243338.1,30262.86,25882.14,150345.67,1634218.57,1932698.07,2092992.43,39630.51,46632.86,53412.81,720.55,616.24,3579.66,38909.97,46016.62,49833.15
2025-08-03,One_Day_Out_NS,6,0,0,7,211620.0,0.0,211620.0,5038.57,0.0,5038.57,,41.86,51.86,71.53,1.0,0.86,4.83,41.86,51.93,67.63,1300921.86,1602685.93,2199981.37,30262.86,25882.14,146312.33,1270659.0,1576803.79,2053669.03,30974.33,38159.19,52380.51,720.55,616.24,3483.63,30253.79,37542.95,48896.88
2025-08-04,One_Day_Out_NS,71,0,1,71,2167828.0,23530.0,2144298.0,51614.95,560.24,51054.71,,51.0,44.64,73.17,0.57,0.71,4.8,51.43,44.86,69.3,1576065.29,1380584.07,2249064.67,16342.86,21105.0,145076.0,1559722.43,1359479.07,2103988.67,37525.36,32871.05,53549.16,389.12,502.5,3454.19,37136.25,32368.55,50094.97
2025-08-05,One_Day_Out_NS,94,1,1,94,2892810.0,30000.0,2862810.0,68876.43,714.29,68162.14,,52.86,50.93,73.07,0.57,0.79,4.83,53.29,51.07,69.17,1636008.71,1572146.93,2246017.2,16300.0,23247.86,146076.0,1619708.71,1548899.07,2099941.2,38952.59,37432.07,53476.6,388.1,553.52,3478.0,38564.49,36878.55,49998.6
2025-08-06,One_Day_Out_NS,179,0,0,180,5478503.0,0.0,5478503.0,130440.55,0.0,130440.55,,78.29,59.14,75.1,0.43,0.79,4.8,78.86,59.29,71.23,2410043.43,1822095.64,2307954.57,11977.14,23247.86,145067.0,2398066.29,1798847.79,2162887.57,57381.99,43383.23,54951.3,285.17,553.52,3453.98,57096.82,42829.71,51497.32
2025-08-07,One_Day_Out_NS,2,0,3,0,90840.0,90840.0,0.0,2162.86,2162.86,0.0,,65.43,52.71,74.53,0.71,0.86,4.73,65.71,52.79,70.73,2018187.29,1628442.93,2290793.57,20624.29,25443.57,143093.0,1997563.0,1602999.36,2147700.57,48052.08,38772.45,54542.7,491.06,605.8,3406.98,47561.02,38166.65,51135.73
2025-08-08,One_Day_Out_NS,0,0,0,1,30000.0,0.0,30000.0,714.29,0.0,714.29,,61.0,52.29,74.13,0.71,0.86,4.7,61.29,52.43,70.37,1884144.43,1617512.21,2278563.33,20624.29,25443.57,142093.0,1863520.14,1592068.64,2136470.33,44860.58,38512.2,54251.51,491.06,605.8,3383.17,44369.53,37906.4,50868.34
2025-08-09,One_Day_Out_NS,67,0,0,68,2070478.0,0.0,2070478.0,49297.1,0.0,49297.1,,59.86,56.86,70.83,0.71,0.86,4.5,60.14,57.0,67.27,1848868.43,1756674.93,2178629.0,20624.29,25443.57,135983.33,1828244.14,1731231.36,2042645.67,44020.68,41825.59,51872.12,491.06,605.8,3237.7,43529.62,41219.8,48634.42
2025-08-10,One_Day_Out_NS,65,2,2,64,2002987.0,60740.0,1942247.0,47690.17,1446.19,46243.98,,68.29,55.07,72.9,1.0,1.0,4.57,68.29,55.07,69.27,2104778.0,1702849.93,2241389.77,29301.43,29782.14,138008.0,2075476.57,1673067.79,2103381.77,50113.76,40544.05,53366.42,697.65,709.1,3285.91,49416.11,39834.95,50080.52
